iter,step,seg,loss,gn_cum,indep_gn
1,24,cq,1.1386,58.0449,15.1846
1,24,ans_final,1.6965,58.3804,5.7170
1,24,ans_first,2.1245,58.5096,4.4083
1,24,cq,1.3323,60.2185,11.2299
1,24,ans_final,1.4134,60.5499,4.0127
1,24,ans_first,1.3322,60.7555,5.7641
1,24,cq,2.2085,66.2145,18.5692
1,24,ans_final,1.8046,66.6540,6.1642
1,25,ans_first,2.5028,6.8402,6.8402
1,25,cq,1.8827,21.8739,20.4199
1,25,ans_final,1.7844,22.8561,5.9057
1,25,ans_first,2.0448,23.6753,5.9548
1,25,cq,1.0084,28.0170,12.8263
1,25,ans_final,1.6749,28.5309,4.6805
1,25,ans_first,1.5318,29.5075,7.5319
1,25,cq,1.3279,33.0528,12.2682
1,25,ans_final,1.6321,34.0835,6.4958
1,25,ans_first,2.2048,34.4654,5.8088
1,25,cq,1.5984,36.4428,11.5125
1,25,ans_final,1.5032,37.1059,4.4896
1,25,ans_first,1.9014,37.7283,5.8380
1,25,cq,1.7729,42.0522,14.4732
1,25,ans_final,1.5605,42.7378,4.9266
1,25,ans_first,1.8242,43.0090,8.0536
1,25,cq,1.6474,45.6327,18.0280
1,25,ans_final,1.5001,46.0732,4.5450
1,25,ans_first,1.8655,46.5759,6.9220
1,25,cq,2.2729,51.9725,20.7814
1,25,ans_final,1.4044,52.4163,5.1913
1,25,ans_first,1.5084,52.6116,4.9938
1,25,cq,1.0203,55.5853,16.0973
1,25,ans_final,1.6544,55.9934,4.9708
1,26,ans_first,1.7516,5.6961,5.6961
1,26,cq,2.6586,23.9575,23.2001
1,26,ans_final,1.3069,24.3304,4.2119
1,26,ans_first,1.4878,24.8730,5.5417
1,26,cq,0.5610,27.6264,14.3605
1,26,ans_final,1.6267,28.7386,6.2402
1,26,ans_first,1.6549,29.3124,6.7523
1,26,cq,2.1133,36.1231,18.0952
1,26,ans_final,1.4819,36.7520,4.5013
1,26,ans_first,2.0150,37.8199,6.7512
1,26,cq,2.1275,41.4685,21.2056
1,26,ans_final,1.5303,41.8584,4.1517
1,26,ans_first,2.0590,43.3049,10.2260
1,26,cq,2.4393,49.9313,20.8172
1,26,ans_final,1.4073,50.4201,5.4614
1,26,ans_first,2.6112,50.7930,7.2338
1,26,cq,1.8836,54.7164,18.5982
1,26,ans_final,1.7244,55.2830,3.9673
1,26,ans_first,1.5588,55.3331,5.6038
1,26,cq,0.9649,57.2843,15.5738
1,26,ans_final,1.2829,57.6712,3.4643
1,26,ans_first,2.0475,57.8223,5.9855
1,26,cq,1.6208,59.2320,11.5102
1,26,ans_final,1.4145,59.6628,3.7737
1,27,ans_first,1.9124,5.8589,5.8589
1,27,cq,1.1524,11.7713,9.9680
1,27,ans_final,1.5219,12.5836,4.7959
1,27,ans_first,1.6554,14.0155,6.3521
1,27,cq,0.5901,19.9179,14.1604
1,27,ans_final,1.7351,20.8317,5.0562
1,27,ans_first,1.2050,21.8023,6.3846
1,27,cq,2.8333,32.9776,25.1646
1,27,ans_final,2.0009,33.4396,6.5058
1,27,ans_first,2.0808,34.0426,8.3327
1,27,cq,1.5504,39.4825,17.9997
1,27,ans_final,1.5038,39.8899,3.8516
1,27,ans_first,1.4874,40.4422,6.9144
1,27,cq,1.2754,50.9139,23.8990
1,27,ans_final,1.4641,51.6774,5.7222
1,27,ans_first,2.0799,51.6842,5.9621
1,27,cq,1.3063,56.2334,19.1761
1,27,ans_final,1.5243,56.9590,5.3935
1,27,ans_first,1.6521,57.1317,4.7781
1,27,cq,1.2748,58.7655,13.5364
1,27,ans_final,1.5270,59.5895,5.3054
1,27,ans_first,2.6342,59.8425,6.4914
1,27,cq,2.5167,63.5999,17.1531
1,27,ans_final,1.5501,64.1702,4.3504
1,28,ans_first,1.6718,7.3754,7.3754
1,28,cq,1.8355,16.8448,15.2327
1,28,ans_final,1.5512,17.3645,4.0189
1,28,ans_first,1.8678,18.3814,6.4439
1,28,cq,2.0441,36.1727,29.0980
1,28,ans_final,1.7487,36.4614,5.7069
1,28,ans_first,1.6055,37.0482,6.5249
1,28,cq,0.6840,43.4527,17.3597
1,28,ans_final,1.6043,43.9973,6.3972
1,28,ans_first,1.9907,44.2712,6.8845
1,28,cq,2.0500,50.2359,19.8206
1,28,ans_final,1.4879,50.5710,5.0828
1,28,ans_first,1.5323,50.8246,5.1562
1,28,cq,1.0322,54.4706,15.1508
1,28,ans_final,1.3337,54.8771,4.9978
1,28,ans_first,1.4361,55.4614,7.0387
1,28,cq,2.3066,65.6203,26.3390
1,28,ans_final,1.8717,65.9718,5.7676
1,28,ans_first,1.5490,66.0760,5.7561
1,28,cq,1.1369,69.1066,16.8508
1,28,ans_final,1.4221,69.4598,4.8419
1,28,ans_first,1.6203,69.6370,4.7348
1,28,cq,1.4582,73.8661,12.8936
1,28,ans_final,1.8313,74.2639,6.3025
1,29,ans_first,1.5629,5.8165,5.8165
1,29,cq,1.3201,16.9926,15.4273
1,29,ans_final,1.4474,17.4552,4.7228
1,29,ans_first,1.8293,18.1516,5.0406
1,29,cq,0.8781,31.4852,25.5364
1,29,ans_final,1.2896,31.9962,5.4581
1,29,ans_first,1.5265,33.0657,8.4034
1,29,cq,2.6054,43.9057,30.6864
1,29,ans_final,1.4295,44.2287,4.9966
1,29,ans_first,2.2792,44.6890,6.8986
1,29,cq,2.3010,48.3376,20.6016
1,29,ans_final,1.8435,48.7291,5.1302
1,29,ans_first,1.1832,49.1552,7.1937
1,29,cq,2.2767,54.7341,26.9840
1,29,ans_final,1.8089,55.3567,7.2292
1,29,ans_first,1.3439,55.2855,4.1875
1,29,cq,2.4177,63.4384,28.6731
1,29,ans_final,1.7367,64.0316,5.1386
1,29,ans_first,1.6380,64.1380,6.2282
1,29,cq,1.4305,68.2874,18.7301
1,29,ans_final,1.5333,68.6403,5.3593
1,29,ans_first,1.1677,68.7450,4.3569
1,29,cq,1.7233,71.3107,15.6752
1,29,ans_final,1.7800,71.7055,4.9690
1,30,ans_first,1.6055,5.8058,5.8058
1,30,cq,1.9755,18.9617,18.1816
1,30,ans_final,1.6899,19.7941,5.5423
1,30,ans_first,2.1534,20.8993,5.8331
1,30,cq,1.1770,24.8068,13.2002
1,30,ans_final,1.3922,25.0521,3.9884
1,30,ans_first,1.8123,26.6440,10.0236
1,30,cq,2.2044,44.7050,35.0482
1,30,ans_final,1.6000,45.1258,7.4748
1,30,ans_first,1.9083,45.5826,7.0013
1,30,cq,1.8018,49.9222,16.2531
1,30,ans_final,1.5869,50.2903,5.7267
1,30,ans_first,1.2509,50.4644,5.2778
1,30,cq,1.7054,55.2131,19.1593
1,30,ans_final,1.9704,56.0851,9.2694
1,30,ans_first,1.8427,56.9043,9.4644
1,30,cq,1.5735,64.6166,24.4201
1,30,ans_final,1.4437,64.8109,4.1862
1,30,ans_first,2.2843,65.3210,8.9124
1,30,cq,2.0111,68.7437,24.3493
1,30,ans_final,1.9035,69.2515,7.6627
1,30,ans_first,1.5143,69.6549,6.1846
1,30,cq,1.4995,72.5508,12.9694
1,30,ans_final,1.7929,72.9139,6.4823
1,31,ans_first,2.3095,8.4141,8.4141
1,31,cq,2.5179,20.7018,19.4313
1,31,ans_final,1.7689,20.9249,4.4998
1,31,ans_first,1.4947,21.5811,5.3357
1,31,cq,1.5502,26.8052,16.4409
1,31,ans_final,1.5429,27.4213,4.9055
1,31,ans_first,1.7408,28.2125,6.2663
1,31,cq,2.1541,33.2799,17.2611
1,31,ans_final,1.6555,33.9969,7.3371
1,31,ans_first,1.6773,34.5275,5.8658
1,31,cq,1.7770,41.5245,20.0779
1,31,ans_final,1.8205,42.0715,6.2740
1,31,ans_first,1.7939,43.0162,8.1499
1,31,cq,1.7668,47.0031,20.2154
1,31,ans_final,1.7017,47.3954,4.6045
1,31,ans_first,1.3068,47.8288,5.7326
1,31,cq,0.6909,51.2967,16.9962
1,31,ans_final,1.4570,51.7455,4.3604
1,31,ans_first,2.2182,52.1799,8.2678
1,31,cq,1.8127,56.3186,16.6154
1,31,ans_final,1.3711,56.5486,3.9147
1,31,ans_first,1.9108,57.3314,8.9826
1,31,cq,1.5099,64.0118,21.8247
1,31,ans_final,1.9392,64.7409,7.6373
1,32,ans_first,2.1607,6.7401,6.7401
1,32,cq,2.1419,22.8234,22.0009
1,32,ans_final,1.7243,23.4190,6.4298
1,32,ans_first,2.6155,24.8738,7.8708
1,32,cq,1.9879,32.6008,20.4090
1,32,ans_final,1.5617,33.5699,6.2048
1,32,ans_first,1.9896,34.2199,6.0056
1,32,cq,1.3937,43.2416,24.2095
1,32,ans_final,1.2093,43.5720,4.0344
1,32,ans_first,1.8503,43.6540,4.8104
1,32,cq,1.6466,47.0918,15.9172
1,32,ans_final,1.8658,47.3607,5.0259
1,32,ans_first,1.6303,47.5831,5.7346
1,32,cq,1.5120,49.4138,17.8722
1,32,ans_final,1.4458,49.7957,5.9504
1,32,ans_first,2.0099,50.3668,6.6355
1,32,cq,1.8477,52.4402,15.0838
1,32,ans_final,1.6935,52.9707,5.1553
1,32,ans_first,1.7301,53.3737,5.2636
1,32,cq,1.0196,55.2126,14.7289
1,32,ans_final,1.6817,55.6402,4.4755
1,32,ans_first,2.3783,55.9663,6.5041
1,32,cq,2.2220,60.0223,17.9122
1,32,ans_final,1.3448,60.8246,5.2512
1,33,ans_first,1.8454,4.3868,4.3868
1,33,cq,1.9797,23.8486,23.4974
1,33,ans_final,1.6324,24.3048,5.9525
1,33,ans_first,1.6209,24.9096,4.8972
1,33,cq,0.9105,27.5044,15.1249
1,33,ans_final,1.3694,27.7081,4.2933
1,33,ans_first,2.3825,28.4487,6.4104
1,33,cq,2.9026,44.8022,34.7528
1,33,ans_final,1.7480,45.0498,7.7094
1,33,ans_first,1.7688,45.4588,6.5513
1,33,cq,0.9395,47.7128,12.9315
1,33,ans_final,1.3259,47.9394,5.1489
1,33,ans_first,2.3663,48.5009,6.5553
1,33,cq,2.0754,50.5431,14.3489
1,33,ans_final,1.8315,50.9658,5.3715
1,33,ans_first,1.0485,51.2407,6.5173
1,33,cq,2.0453,53.7379,15.0358
1,33,ans_final,1.5355,54.0821,5.0386
1,33,ans_first,2.0231,54.7116,6.6879
1,33,cq,1.7406,58.2727,18.5427
1,33,ans_final,1.5259,58.6926,6.1424
1,33,ans_first,2.1807,59.6716,9.7909
1,33,cq,1.9068,64.9700,21.3834
1,33,ans_final,1.7388,65.7285,7.8771
1,34,ans_first,2.0044,6.6411,6.6411
1,34,cq,1.1006,16.0218,14.5220
1,34,ans_final,1.5289,16.9695,5.7244
1,34,ans_first,2.2026,18.2101,6.8920
1,34,cq,2.2033,31.0685,24.0952
1,34,ans_final,1.3770,31.4313,3.7451
1,34,ans_first,2.1101,31.9525,5.9574
1,34,cq,1.4641,36.5297,16.1227
1,34,ans_final,1.3232,36.8026,4.6866
1,34,ans_first,2.7548,37.2500,7.3748
1,34,cq,2.6000,42.4876,17.7386
1,34,ans_final,1.4576,43.1820,6.0589
1,34,ans_first,1.2297,43.3239,4.3968
1,34,cq,1.5940,46.2559,12.6667
1,34,ans_final,1.4692,46.6445,4.2266
1,34,ans_first,1.5307,46.7947,5.0202
1,34,cq,1.5043,49.8178,17.0557
1,34,ans_final,1.5899,50.3949,5.4456
1,34,ans_first,1.4920,50.7953,5.1320
1,34,cq,2.4750,55.6634,19.3732
1,34,ans_final,1.7460,56.0978,4.2321
1,34,ans_first,1.7386,56.1764,4.8713
1,34,cq,1.8808,62.9005,23.0007
1,34,ans_final,1.6306,63.3091,4.0619
1,35,ans_first,2.5318,6.8756,6.8756
1,35,cq,1.6261,20.1085,18.8127
1,35,ans_final,1.4635,20.7568,5.1943
1,35,ans_first,2.7581,24.3232,12.9888
1,35,cq,1.7786,32.4308,22.0697
1,35,ans_final,1.6134,32.6792,5.3286
1,35,ans_first,1.6284,32.9406,4.9552
1,35,cq,1.6837,37.3217,16.8916
1,35,ans_final,1.7349,37.6259,5.7564
1,35,ans_first,1.6523,38.2528,5.8218
1,35,cq,1.2723,41.6971,13.4623
1,35,ans_final,1.6081,42.1848,4.4791
1,35,ans_first,2.0990,42.8497,6.5695
1,35,cq,2.4336,48.1300,20.6782
1,35,ans_final,2.0062,48.6851,6.3827
1,35,ans_first,1.9573,49.3018,7.2929
1,35,cq,2.5105,52.0094,16.7925
1,35,ans_final,1.7250,52.2638,5.0987
1,35,ans_first,1.7527,52.6949,6.3366
1,35,cq,1.8045,56.4657,17.0489
1,35,ans_final,1.5957,57.0683,5.2039
1,35,ans_first,1.3865,57.3168,6.3635
1,35,cq,0.4053,58.5951,10.6289
1,35,ans_final,1.3389,58.9156,3.3829
1,36,ans_first,1.9036,5.9242,5.9242
1,36,cq,1.3282,18.7310,18.0673
1,36,ans_final,1.3426,19.2449,3.7817
1,36,ans_first,1.9407,20.3630,6.5589
1,36,cq,1.2349,25.5504,14.8432
1,36,ans_final,1.5550,26.8065,6.6797
1,36,ans_first,1.9982,29.0831,10.2618
1,36,cq,2.3931,39.7877,26.0200
1,36,ans_final,1.5428,40.4124,5.2351
1,36,ans_first,1.4156,40.5337,4.4530
1,36,cq,1.4201,44.5466,16.9083
1,36,ans_final,1.7356,45.8061,7.5711
1,36,ans_first,1.8983,46.0795,6.1945
1,36,cq,1.6835,48.3806,14.0893
1,36,ans_final,1.8009,49.0249,6.1476
1,36,ans_first,1.9250,49.4716,6.8072
1,36,cq,2.3098,53.3123,17.3434
1,36,ans_final,2.0155,53.8786,5.9665
1,36,ans_first,1.8305,54.4197,5.2455
1,36,cq,2.1610,58.6420,18.6021
1,36,ans_final,1.4160,59.0221,4.4055
1,36,ans_first,1.9465,59.0402,5.8746
1,36,cq,2.1716,63.3342,20.4775
1,36,ans_final,1.4144,63.6589,4.1736
1,37,ans_first,1.7868,5.8064,5.8064
1,37,cq,0.6555,14.6444,13.5615
1,37,ans_final,1.3727,14.7950,3.4431
1,37,ans_first,1.4151,16.3339,6.5386
1,37,cq,1.6826,25.9349,19.3202
1,37,ans_final,1.0906,26.3879,3.8681
1,37,ans_first,1.3206,27.0753,5.4834
1,37,cq,0.7973,29.7437,10.9131
1,37,ans_final,1.8547,30.2796,6.4392
1,37,ans_first,1.7200,30.9879,6.4884
1,37,cq,2.0711,38.5014,20.2525
1,37,ans_final,1.8611,38.6226,5.5169
1,37,ans_first,1.3895,39.2615,7.2909
1,37,cq,2.0530,41.1550,16.6130
1,37,ans_final,1.7517,41.8123,6.7913
1,37,ans_first,1.7077,42.3002,6.8615
1,37,cq,0.9362,44.1201,11.6329
1,37,ans_final,1.3437,44.3706,6.7394
1,37,ans_first,1.2403,44.7867,6.2695
1,37,cq,1.0333,47.4509,13.2018
1,37,ans_final,1.7754,48.0094,6.0649
1,37,ans_first,1.7807,48.6348,6.8630
1,37,cq,1.7971,51.8816,14.0623
1,37,ans_final,1.8232,52.2325,4.0740
1,38,ans_first,1.8830,6.7945,6.7945
1,38,cq,1.4455,20.2231,19.0465
1,38,ans_final,1.7300,20.4330,4.0689
1,38,ans_first,2.0575,21.4312,6.3774
1,38,cq,2.3340,28.1425,17.4312
1,38,ans_final,1.4782,28.3582,3.3606
1,38,ans_first,2.6904,29.5265,7.9008
1,38,cq,1.8735,34.5049,18.9331
1,38,ans_final,1.7241,34.9168,5.6654
1,38,ans_first,1.9256,35.4176,6.4360
1,38,cq,1.7451,39.3290,17.3972
1,38,ans_final,1.6649,39.6389,3.9324
1,38,ans_first,1.9833,40.1524,7.9244
1,38,cq,1.4963,43.5487,17.5351
1,38,ans_final,1.6718,44.0963,6.6556
1,38,ans_first,1.7871,44.6722,6.8845
1,38,cq,1.4584,48.4699,22.4976
1,38,ans_final,1.5502,48.8278,5.2167
1,38,ans_first,2.0851,49.9013,8.6418
1,38,cq,0.8083,53.3576,16.5360
1,38,ans_final,1.5417,53.7591,5.5405
1,38,ans_first,1.8209,53.8549,4.2294
1,38,cq,0.5457,55.6229,12.1235
1,38,ans_final,1.1863,55.8002,3.0953
1,39,ans_first,1.5977,5.4771,5.4771
1,39,cq,2.4205,21.5453,20.7580
1,39,ans_final,1.7520,22.0068,5.4032
1,39,ans_first,2.5676,23.0917,7.5388
1,39,cq,2.2178,29.5944,18.8820
1,39,ans_final,1.4892,29.5975,4.0690
1,39,ans_first,1.4390,30.2137,5.1246
1,39,cq,1.9753,37.4538,18.9694
1,39,ans_final,1.6315,37.8369,4.9461
1,39,ans_first,2.1116,38.6818,8.4611
1,39,cq,2.0741,47.3312,26.9483
1,39,ans_final,1.5859,47.4661,4.9835
1,39,ans_first,1.1153,47.7437,4.6585
1,39,cq,0.9963,50.8332,14.1513
1,39,ans_final,1.5815,51.2653,5.6943
1,39,ans_first,1.5154,52.0519,8.6248
1,39,cq,2.0526,55.8796,18.8145
1,39,ans_final,1.9245,56.9173,9.2374
1,39,ans_first,2.2034,57.5592,8.0539
1,39,cq,1.3040,61.4975,18.8835
1,39,ans_final,1.6792,62.0024,4.8166
1,39,ans_first,1.3620,62.2931,5.5864
1,39,cq,1.5932,64.6178,13.6611
1,39,ans_final,1.6024,64.7271,5.3800
1,40,ans_first,2.0116,8.1238,8.1238
1,40,cq,1.7196,20.1316,19.1490
1,40,ans_final,1.9154,21.7344,7.9077
1,40,ans_first,2.3821,23.5811,8.9913
1,40,cq,1.8491,28.7570,17.3855
1,40,ans_final,1.3557,29.0862,4.3144
1,40,ans_first,1.8226,29.9849,6.2710
1,40,cq,1.8630,42.8160,27.1968
1,40,ans_final,1.5948,42.9914,4.5573
1,40,ans_first,2.3086,43.5762,6.2390
1,40,cq,1.2353,48.1313,16.0568
1,40,ans_final,1.8490,48.2542,5.1527
1,40,ans_first,2.1868,49.0582,6.7312
1,40,cq,2.3979,51.0672,19.5529
1,40,ans_final,1.5041,51.4075,4.3026
1,40,ans_first,1.9850,51.6563,7.0340
1,40,cq,0.3498,51.4994,11.1465
1,40,ans_final,1.4672,51.6737,4.3154
1,40,ans_first,1.7527,52.0314,6.3033
1,40,cq,2.1221,55.2418,17.1551
1,40,ans_final,1.4187,55.3603,3.4787
1,40,ans_first,1.6385,55.3754,5.3375
1,40,cq,1.7741,57.7889,18.5086
1,40,ans_final,1.5985,58.4616,6.4444
1,41,ans_first,1.7632,10.1383,10.1383
1,41,cq,1.1586,14.3149,11.2714
1,41,ans_final,1.3981,15.0815,5.0641
1,41,ans_first,1.6785,16.5879,6.7169
1,41,cq,0.6820,19.6910,10.5850
1,41,ans_final,1.4717,20.5384,5.2277
1,41,ans_first,1.6791,21.3182,5.4084
1,41,cq,0.5740,27.4286,15.9277
1,41,ans_final,1.4899,27.9351,5.0525
1,41,ans_first,2.0122,28.6405,6.9437
1,41,cq,1.3404,33.6452,15.4424
1,41,ans_final,1.3606,34.1523,5.2183
1,41,ans_first,2.2896,34.9633,8.1776
1,41,cq,1.4388,40.2715,17.5794
1,41,ans_final,1.5342,40.4523,5.5439
1,41,ans_first,1.4674,41.1258,8.2429
1,41,cq,2.4906,47.2570,25.9055
1,41,ans_final,1.5253,47.8258,6.9062
1,41,ans_first,1.8072,48.2786,5.4387
1,41,cq,2.2153,51.4204,16.1338
1,41,ans_final,1.6054,51.6586,4.8527
1,41,ans_first,1.6855,51.9235,6.3819
1,41,cq,1.7660,53.7044,13.4919
1,41,ans_final,1.7689,54.1247,5.9848
1,42,ans_first,1.7407,5.4474,5.4474
1,42,cq,0.6569,13.9380,13.1476
1,42,ans_final,1.5423,14.7344,5.4056
1,42,ans_first,1.8214,15.8922,5.9138
1,42,cq,1.8961,22.3709,16.6190
1,42,ans_final,1.7550,23.4952,6.4516
1,42,ans_first,1.2279,23.8320,4.5146
1,42,cq,1.2933,28.6060,16.4170
1,42,ans_final,1.6727,29.2246,6.0491
1,42,ans_first,1.8453,29.8025,5.8303
1,42,cq,1.0963,37.6877,21.3072
1,42,ans_final,1.5129,37.8752,4.5786
1,42,ans_first,1.9211,38.7383,6.0013
1,42,cq,1.9041,42.1531,22.0370
1,42,ans_final,1.6659,42.5869,6.1534
1,42,ans_first,1.8426,43.1414,6.5723
1,42,cq,2.5088,47.1379,17.7159
1,42,ans_final,1.5041,47.2958,4.2598
1,42,ans_first,2.0135,47.6230,5.4155
1,42,cq,2.1854,53.4517,18.3720
1,42,ans_final,1.8174,53.8756,5.6104
1,42,ans_first,1.9583,53.7672,8.0098
1,42,cq,2.1279,60.3865,22.2749
1,42,ans_final,1.6520,60.5833,4.4175
1,43,ans_first,1.8269,7.0400,7.0400
1,43,cq,1.6266,17.3958,16.0598
1,43,ans_final,1.5156,18.3388,6.2223
1,43,ans_first,2.2362,19.6088,6.9723
1,43,cq,1.3771,23.8983,11.9235
1,43,ans_final,1.6900,24.4541,5.3969
1,43,ans_first,1.8159,25.4599,6.4616
1,43,cq,1.5114,30.3052,15.0465
1,43,ans_final,1.5871,30.6902,4.8340
1,43,ans_first,1.5758,31.4039,5.3008
1,43,cq,1.5525,35.9833,12.8482
1,43,ans_final,1.6386,36.3714,4.7639
1,43,ans_first,1.6415,37.0345,5.3044
1,43,cq,1.0876,39.3506,12.5108
1,43,ans_final,1.6597,39.8857,4.2629
1,43,ans_first,2.0679,40.2304,5.6633
1,43,cq,2.2118,44.7946,20.3470
1,43,ans_final,1.4711,45.0645,4.5797
1,43,ans_first,2.1519,45.6381,6.0976
1,43,cq,1.7047,49.9269,15.9125
1,43,ans_final,1.6183,50.2858,4.3767
1,43,ans_first,1.7358,50.6401,7.7238
1,43,cq,2.5894,55.0034,21.3090
1,43,ans_final,1.5232,55.6637,7.0471
1,44,ans_first,1.4735,3.6848,3.6848
1,44,cq,1.3439,23.7035,23.3744
1,44,ans_final,1.4834,24.0977,5.5562
1,44,ans_first,2.0163,25.6527,7.9888
1,44,cq,1.5040,34.4030,19.6198
1,44,ans_final,1.6589,34.7129,6.5456
1,44,ans_first,1.8592,36.3770,11.9698
1,44,cq,1.4266,39.5075,15.8113
1,44,ans_final,1.5973,39.9016,8.2238
1,44,ans_first,1.6720,40.2644,4.5099
1,44,cq,1.8284,54.0164,35.4393
1,44,ans_final,1.2282,54.3922,4.2964
1,44,ans_first,1.9428,54.7427,6.3917
1,44,cq,1.6776,59.0553,23.2158
1,44,ans_final,1.5839,59.5569,5.6382
1,44,ans_first,1.7703,59.6922,5.3792
1,44,cq,1.6537,61.3374,13.6713
1,44,ans_final,1.7845,61.9562,5.7482
1,44,ans_first,1.6051,62.5115,6.4855
1,44,cq,1.4404,65.7880,14.6843
1,44,ans_final,1.3543,66.3048,5.0769
1,44,ans_first,1.4927,66.4492,5.1033
1,44,cq,1.8017,68.2135,14.7908
1,44,ans_final,1.6130,68.4000,5.3600
1,45,ans_first,2.1587,5.4782,5.4782
1,45,cq,2.1610,16.0824,15.1389
1,45,ans_final,1.5706,16.8681,5.5714
1,45,ans_first,1.4346,17.8513,6.1934
1,45,cq,1.6256,22.2461,14.0247
1,45,ans_final,1.7554,22.9826,5.1055
1,45,ans_first,2.0419,24.1101,8.6169
1,45,cq,2.7142,39.9439,32.5151
1,45,ans_final,1.6159,40.5617,6.7559
1,45,ans_first,1.7981,40.9825,7.3294
1,45,cq,0.4553,41.5077,11.8739
1,45,ans_final,1.2622,41.8573,3.6376
1,45,ans_first,2.0899,43.1494,10.3098
1,45,cq,2.5487,48.9098,23.7569
1,45,ans_final,1.8550,49.2103,5.4037
1,45,ans_first,1.6488,49.5291,5.5056
1,45,cq,1.4274,52.0833,15.6293
1,45,ans_final,1.5798,52.6717,5.9855
1,45,ans_first,1.9321,52.8629,5.7583
1,45,cq,3.0045,57.9980,19.8504
1,45,ans_final,1.5494,58.4565,4.2114
1,45,ans_first,2.3277,58.7341,7.1598
1,45,cq,1.3511,60.0011,14.3006
1,45,ans_final,1.5508,60.5855,3.9349
1,46,ans_first,2.2805,6.7851,6.7851
1,46,cq,1.4069,16.9925,15.4178
1,46,ans_final,1.8833,17.4036,5.4491
1,46,ans_first,2.2995,18.3275,5.3520
1,46,cq,0.8670,19.5508,8.0245
1,46,ans_final,1.6012,19.7394,3.8312
1,46,ans_first,2.0668,20.5341,5.2994
1,46,cq,1.8476,29.8493,20.1308
1,46,ans_final,1.6621,30.0540,4.5553
1,46,ans_first,1.8035,30.5896,5.9663
1,46,cq,1.6895,33.5670,14.1183
1,46,ans_final,1.8280,33.9729,7.3588
1,46,ans_first,1.4133,35.3380,8.7321
1,46,cq,1.4029,44.6550,25.8183
1,46,ans_final,1.6507,45.6008,6.3174
1,46,ans_first,1.4770,45.7866,6.0572
1,46,cq,1.5128,52.4427,23.5755
1,46,ans_final,1.3312,52.8239,4.4577
1,46,ans_first,2.2188,53.3134,6.6722
1,46,cq,2.5893,59.9211,28.1997
1,46,ans_final,1.7385,60.1212,5.3842
1,46,ans_first,1.3377,60.6983,7.6607
1,46,cq,0.4367,60.4616,11.9525
1,46,ans_final,1.1662,60.5966,3.5489
1,47,ans_first,2.5047,6.4330,6.4330
1,47,cq,1.4559,14.5464,13.0665
1,47,ans_final,1.7198,15.4041,5.3376
1,47,ans_first,1.8916,16.7760,6.6025
1,47,cq,2.0649,23.6123,15.5412
1,47,ans_final,1.7965,24.4792,6.5084
1,47,ans_first,2.0670,25.3629,8.0245
1,47,cq,1.5978,29.7992,14.2251
1,47,ans_final,1.5895,30.4247,6.0235
1,47,ans_first,1.8574,30.6759,5.6992
1,47,cq,1.0580,32.0890,14.0252
1,47,ans_final,1.4012,32.7249,5.5108
1,47,ans_first,1.4262,33.6445,7.9903
1,47,cq,0.6846,35.9018,12.2850
1,47,ans_final,1.6039,36.5324,5.6877
1,47,ans_first,1.5060,36.9500,5.8699
1,47,cq,0.4388,40.5519,13.2885
1,47,ans_final,1.5406,40.9040,4.1769
1,47,ans_first,2.1456,41.5238,8.0927
1,47,cq,1.4289,46.3344,15.9543
1,47,ans_final,1.6747,47.0477,4.9868
1,47,ans_first,2.3026,47.7324,6.4863
1,47,cq,2.0874,49.6489,17.3660
1,47,ans_final,1.5353,50.1914,3.8815
1,48,ans_first,1.6546,6.3475,6.3475
1,48,cq,0.6798,17.1364,15.9533
1,48,ans_final,1.6136,17.9846,4.7477
1,48,ans_first,1.6867,19.2465,8.1028
1,48,cq,0.8309,23.2609,13.5617
1,48,ans_final,1.3368,23.6507,4.6917
1,48,ans_first,2.5705,25.0023,8.6795
1,48,cq,2.0450,33.4846,22.0308
1,48,ans_final,1.7322,33.9711,6.0760
1,48,ans_first,1.8372,35.2531,8.6610
1,48,cq,1.4196,39.8146,15.5784
1,48,ans_final,1.4201,40.5666,6.6882
1,48,ans_first,1.8249,41.6246,7.5409
1,48,cq,1.1946,42.7248,14.6887
1,48,ans_final,1.6216,43.1649,4.7602
1,48,ans_first,1.6626,43.6179,6.2790
1,48,cq,2.4969,46.5474,20.7851
1,48,ans_final,1.7690,47.1666,6.0708
1,48,ans_first,1.6464,47.2691,5.4456
1,48,cq,0.7150,49.5132,10.1984
1,48,ans_final,1.3683,49.8012,4.6857
1,48,ans_first,1.5733,50.0401,5.2575
1,48,cq,1.1180,52.2491,12.2162
1,48,ans_final,1.5274,52.7608,5.8509
1,49,ans_first,2.0084,4.8736,4.8736
1,49,cq,2.1805,16.3455,15.4800
1,49,ans_final,1.7789,16.7633,5.5098
1,49,ans_first,1.6598,19.6609,10.1544
1,49,cq,1.4809,21.4061,9.7069
1,49,ans_final,1.6176,22.1566,5.3093
1,49,ans_first,1.8875,23.1747,6.8117
1,49,cq,0.7273,25.5739,11.6501
1,49,ans_final,1.7367,26.3368,6.2743
1,49,ans_first,1.2823,27.0163,5.0493
1,49,cq,1.4855,30.3243,13.3120
1,49,ans_final,1.5617,31.0820,5.3977
1,49,ans_first,1.8072,31.8540,6.6250
1,49,cq,1.5031,35.1867,15.4165
1,49,ans_final,1.5593,35.4448,3.4634
